tmdb_id,imdb_id,title,status,budget_amount,budget_currency,revenue_amount,revenue_currency,producers,mpaa_rating
13352,tt0329737,It's a Very Merry Muppet Christmas Movie,ok,,,,,,PG
13353,tt0060550,"It's the Great Pumpkin, Charlie Brown",ok,,,,,,
13354,tt1097636,"Chill Out, Scooby-Doo!",ok,,,,,,
13355,tt0867418,Scooby-Doo! Pirates Ahoy!,ok,,,,,,
13356,tt0221074,Christmas in the Clouds,ok,,,,,,
13358,tt0918511,A Dennis the Menace Christmas,ok,,,,,Steven J. Wolfe,
13359,tt1091617,Expelled: No Intelligence Allowed,ok,,,,,,
13361,tt1025103,A Room with a View,ok,,,,,,
13363,tt0756683,The Man from Earth,ok,200000,United States dollar,,,"Emerson Bixby, Eric D. Wilkinson, Robbie Bryan, Steven Alexander, Richard Schenkman",
13364,tt0814075,Deliver Us from Evil,ok,,,,,"Matthew Cooke, Frank Donner",
13365,tt0473434,49 Up,ok,,,,,,
13368,tt0047673,White Christmas,ok,2000000,United States dollar,,,Robert E. Dolan,
13371,tt0368259,Sex Lives of the Potato Men,ok,,,,,,
13372,tt0418038,Outfoxed: Rupert Murdoch's War on Journalism,ok,,,,,,
13375,tt0111403,The Tit and the Moon,ok,,,,,Andrés Vicente Gómez,
13377,tt0060345,How the Grinch Stole Christmas!,ok,315000,United States dollar,,,,G
13378,tt0424279,Mickey's Twice Upon a Christmas,ok,,,,,,
13379,tt0227173,"Olive, the Other Reindeer",ok,,,,,,
13380,tt0089731,One Magic Christmas,ok,,,,,Peter O'Brian,
13382,tt0058536,Rudolph the Red-Nosed Reindeer,ok,,,,,Arthur Rankin Jr.,
13383,tt0053241,Santa Claus,ok,,,,,,
13384,tt0064541,Kes,ok,,,,,Tony Garnett,
13385,tt0039220,Brighton Rock,ok,192436,pound sterling,,,Roy Boulting,
13386,tt0081427,I'm Starting from Three,ok,,,,,Fulvio Lucisano,
13390,tt1029167,Tortured,ok,,,,,Adam Lebovitz,
13391,tt0970472,Vexille,ok,,,,,,
13393,tt0476735,My Father and My Son,ok,,,,,,
13394,tt0897387,Shrek the Halls,ok,,,,,"Gina Shay, Teresa Cheng, Aron Warner",
13396,tt0084701,The Snowman,ok,,,,,John Coates,
13397,tt0072424,The Year Without a Santa Claus,ok,,,,,,
13399,tt0219086,Robbie the Reindeer: Hooves of Fire,ok,,,,,,
13400,tt0066327,Santa Claus Is Comin' to Town,error_request,,,,,,
13401,tt0809504,The Accidental Husband,error_request,,,,,,
13402,tt0498311,Re-cycle,ok,200000000,baht,2263016,United States dollar,,
13404,tt0865868,Big City,ok,,,,,,
13406,tt0783601,American Loser,ok,,,,,Anne Carey,
13407,tt0488177,My Girl and I,ok,,,,,,
13409,tt0403537,State Property: Blood on the Streets,ok,,,,,Damon Dash,
13412,tt0907680,Walk All Over Me,ok,,,,,Carolyn McMaster,
13413,tt1334585,BURN·E,ok,,,,,"Andrew Stanton, John Lasseter",
13414,tt0426462,Fifty Pills,ok,490000,United States dollar,,,Kevin Mann,
13415,tt0175122,Rikki-Tikki-Tavi,ok,,,,,Chuck Jones,
13417,tt0401398,Kronk's New Groove,ok,,,,,Prudence Fenton,
13418,tt1564039,Draw,ok,,,,,,
13428,tt0145547,Two Hands,ok,,,5478485,Australian dollar,,
13429,tt0988849,Donkey Punch,ok,,,,,Mark Herbert,
13430,tt0488870,Always - Sunset on Third Street,ok,,,,,"Nozomu Takahashi, Chikahiro Andō",
13431,tt0444673,Mystery of the Nile,ok,,,,,"Jordi Llompart, Greg MacGillivray",
13432,tt0336264,Since Otar Left,ok,,,,,Yae͏̈l Fogiel,
13434,tt0361959,Noam Chomsky: Distorted Morality,ok,,,,,,
13436,tt0883995,13: Game of Death,ok,,,,,Prachya Pinkaew,
13437,tt0275947,Avenging Angelo,ok,,,,,"Stanley Wilson, Tarak Ben Ammar, Elie Samaha",
13438,tt0317226,Marooned in Iraq,ok,,,,,Bahman Ghobadi,
13439,tt0212132,The Tracker,ok,,,818388,Australian dollar,,
13440,tt0270707,The Truth About Charlie,ok,,,,,"Jonathan Demme, Peter Saraf, Edward Saxon",
13441,tt0299117,Roger Dodger,ok,,,1934497,United States dollar,"Dylan Kidd, Campbell Scott",
13442,tt0271885,Zig Zag,ok,,,,,Andrew Stevens,
13443,tt0353774,NASCAR: The IMAX Experience,ok,,,,,,
13444,tt0331068,Volcanoes of the Deep Sea,ok,,,,,James Cameron,
13446,tt0094336,Withnail & I,ok,1100000,pound sterling,,,"George Harrison, Paul Heller",R
13447,tt1239494,Dream Theater: Score - 20th Anniversary World Tour,ok,,,,,,
13457,tt0047203,Magnificent Obsession,ok,,,,,Ross Hunter,
13459,tt1314715,Barbie in 'A Christmas Carol',ok,,,,,,
13461,tt0443584,Melissa P.,ok,,,,,"Claudio Amendola, Francesca Neri",
13465,tt0041094,The Adventures of Ichabod and Mr. Toad,ok,,,3542500,United States dollar,Walt Disney,G
13468,tt0420291,Keane,ok,,,,,Steven Soderbergh,
13470,tt0821638,Bury My Heart at Wounded Knee,ok,,,,,Dick Wolf,
13471,tt1124397,Skate Or Die,ok,,,,,,
13472,tt4571246,Futureproof,ok,,,,,,
13479,tt0068359,A Charlie Brown Thanksgiving,ok,,,,,,
13480,tt1320293,Ricky Gervais: Out of England,ok,,,,,,
13481,tt0077559,The Five Venoms,ok,,,,,Runme Shaw,
13485,tt0034862,Holiday Inn,ok,,,,,Mark Sandrich,
13486,tt1104123,The Scorpion King 2: Rise of a Warrior,ok,,,,,Stephen Sommers,
13488,tt1323575,Katt Williams: It's Pimpin' Pimpin',ok,,,,,,
13489,tt1031254,Lost Boys: The Tribe,ok,,,,,,
13491,tt0837106,Arn: The Knight Templar,ok,,,,,Waldemar Bergendahl,
13492,tt0814685,Frontier(s),ok,,,,,Luc Besson,
13494,tt0800175,Red Sonja,ok,,,,,"Mark Canton, Courtney Solomon, Joey Soloway, Avi Lerner",R
13505,tt0314498,The Perfect Score,ok,,,,,"Michael Tollin, Roger Birnbaum, Brian Robbins, Jonathan Glickman",
13506,tt1101026,Admiral,ok,20000000,United States dollar,38135878,United States dollar,"Konstantin Ernst, Dzhanik Fayziev, Anatoly Maksimov",
13507,tt0825248,Intimate Enemies,ok,,,,,"François Kraus, Denis Pineau-Valencienne",
13508,tt0489037,Who Killed the Electric Car?,ok,,,,,,
13511,tt0091829,Rawhead Rex,ok,,,,,,
13512,tt0370402,Sword In The Moon,ok,,,,,,
13513,tt0079372,Kid with the Golden Arm,ok,,,,,Mona Fong,
13514,tt0077655,Last Hurrah for Chivalry,ok,,,,,Raymond Chow,
13516,tt0850669,Slacker Uprising,ok,2000000,United States dollar,,,"Monica Hampton, Michael Moore",
13517,tt0396042,The Ugly Duckling and Me!,ok,,,,,John Henry Williams,
13518,tt0463990,Fuel,ok,,,,,"Rebecca Harrell Tickell, Greg Reitman",
13520,tt0152492,Festival At The Poolroom,ok,,,,,Boaz Davidson,
13521,tt0133689,Charlie And A Half,ok,,,,,,
13522,tt0950739,Arn: The Kingdom at Road's End,ok,,,,,,
13524,tt0058947,Battle of the Bulge,ok,6500000,United States dollar,,,"Sidney Harmon, Milton Sperling, Philip Yordan, Dino De Laurentiis",
13525,tt0428579,Suburban Girl,ok,,,,,Deborah Del Prete,
13527,tt0495237,Pure Hearts,ok,,,,,,
13528,tt0036855,Gaslight,ok,2000000,United States dollar,4613000,United States dollar,"Arthur Hornblow, Jr.",
13529,tt0800022,Electroma,ok,,,,,,
13533,tt0141105,Free Enterprise,ok,,,,,,
13534,tt0762104,How to Rob a Bank,ok,,,,,,
13538,tt0480011,Straightheads,error_request,,,,,,
13542,tt0388364,Red Dust,ok,,,,,David M. Thompson,
13544,tt1264961,FB: Fighting Beat,ok,,,,,,
13545,tt0910827,Josh Blue: 7 More Days In The Tank,ok,,,,,,
13546,tt0247164,American Nightmare,ok,,,,,Jon Keeyes,
13548,tt0452592,Borderland,ok,,,,,Randall Emmett,
13551,tt0783238,The Dead Girl,ok,,,,,"Tom Rosenberg, Gary Lucchesi",
13553,tt0079082,The Driller Killer,ok,,,,,,
13556,tt0301184,The Ghosts of Edendale,ok,,,,,,
13557,tt0435653,The Gravedancers,ok,,,,,,
13558,tt0358500,H.H. Holmes: America's First Serial Killer,ok,,,,,John Borowski,
13559,tt0113762,The Mangler,ok,,,,,Harry Alan Towers,
13560,tt0290210,Max,ok,,,,,,
13561,tt0878695,Murder Party,ok,230000,United States dollar,,,,
13562,tt0028010,My Man Godfrey,ok,,,,,Gregory La Cava,
13563,tt0144557,Puddle Cruiser,ok,,,,,,
13564,tt0827782,Return to House on Haunted Hill,ok,,,,,"Joel Silver, Robert Zemeckis",
13566,tt0447448,The Slaughterhouse Massacre,ok,,,,,,
13568,tt0448123,Sleepover Nightmare,ok,,,,,,
13569,tt0486028,Thr3e,ok,,,,,Ralph Winter,
13570,tt0080040,Tourist Trap,ok,,,,,,
13573,tt0301976,The United States of Leland,ok,,,,,Kevin Spacey,
13574,tt0756729,Year of the Dog,ok,,,,,"Jack Black, Dede Gardner",
13577,tt1129381,Lower Learning,ok,,,,,Matthew Leutwyler,
13578,tt1041753,Harold,ok,,,,,Cuba Gooding Jr.,
13580,tt0059749,The Spy Who Came In from the Cold,ok,,,7600000,United States dollar,"Guy Trosper, Paul Dehn",
13581,tt0037635,Dead of Night,ok,,,,,Michael Balcon,
13585,tt1351630,Bill Bailey: Tinselworm,ok,,,,,,
13587,tt0342317,Eddie Izzard: Circle,ok,,,,,,
13588,tt0116066,Eddie Izzard: Definite Article,ok,,,,,,
13589,tt0184424,Eddie Izzard: Dress to Kill,ok,,,,,,
13590,tt0195753,Eddie Izzard: Glorious,ok,,,,,,
13591,tt0111562,Eddie Izzard: Unrepeatable,ok,,,,,,
13592,tt0408730,Eddie Izzard: Sexie,error_request,,,,,,
13607,tt0323498,1 Love,ok,,,,,,
13610,tt0999872,Christmas Cottage,ok,,,,,Thomas Kinkade,
13611,tt0903849,Heckler,ok,250000,United States dollar,,,"Emery Emery, Michael Addis, Jamie Kennedy",
13612,tt0080520,Cheech & Chong's Next Movie,ok,,,41675194,United States dollar,Howard Brown,
13613,tt0489018,Day of the Dead,ok,,,,,Boaz Davidson,
13614,tt0879843,Katyn,ok,,,,,Michał Kwieciński,
13616,tt0486219,Children of Glory,ok,,,,,Andrew G. Vajna,
13617,tt1114723,The Man Who Loved Yngve,ok,,,,,Yngve Sæther,
13618,tt0287138,Who's Your Daddy?,ok,,,,,Verna Harrah,
13619,tt0183992,Adult Behaviour… It's All in the Mind,ok,,,,,,
13621,tt1020996,Switch,error_request,,,,,,
13622,tt0085962,Moritz in der Litfaßsäule,error_request,,,,,,
13626,tt0466449,Island of Lost Souls,ok,,,,,,
13630,tt0374308,United,ok,,,,,Håkon Øverås,
13632,tt0110420,MacGyver: Trail to Doomsday,ok,,,,,,
13633,tt0085210,Bad Boys,ok,5000000,United States dollar,9000000,United States dollar,"Robert H. Solo, Marty Hornstein",
13634,tt0023305,One Way Passage,ok,,,,,"Robert Lord, Hal B. Wallis",
13636,tt1151309,Bigger Stronger Faster*,ok,,,,,,
13639,tt0490377,The Letter for the King,ok,,,,,Erwin Godschalk,
13640,tt0934706,Superman: Doomsday,ok,3500000,United States dollar,9449532,United States dollar,Bruce Timm,
13641,tt0485851,The Air I Breathe,ok,,,,,"Paul Schiff, Emilio Diez Barroso, Darlene Caamaño",
13642,tt0920478,The Very First Noel,ok,,,,,,
13643,tt0963207,George Carlin: It's Bad for Ya!,ok,,,,,,
13644,tt0101301,All I Want For Christmas,ok,,,,,,
13645,tt0969216,African Bambi,ok,,,,,,
13646,tt0948530,"Moscow, Belgium",ok,,,,,Jean-Claude van Rijckeghem,
13647,tt0903135,The Invincible Iron Man,ok,,,,,"Avi Arad, Stan Lee",
13648,tt1174954,Resident Evil: Degeneration,ok,,,,,"Taro Morishima, Hiroyuki Kobayashi",
13649,tt0810900,High School Musical 2,ok,7000000,United States dollar,,,"Bill Borden, Don Schain, Kenny Ortega, Barry Rosenbush",
13650,tt0412637,Delirious,ok,,,,,Robert Salerno,
13651,tt0089108,Waiting for the Hearse,ok,,,,,Diana Frey,
13652,tt1002966,Ca$h,ok,,,,,Patrice Ledoux,
13653,tt0420509,The Aura,ok,,,1785981,United States dollar,"Victor Hadida, Cecilia Bossi",
13654,tt0324941,101 Dalmatians II: Patch's London Adventure,ok,,,,,The Walt Disney Company,
13655,tt1055366,Camp Rock,ok,,,,,Kevin Lafferty,
13657,tt5119332,Lebbis: W2P,ok,,,,,,
13664,tt0133372,Annabelle's Wish,ok,,,,,,
13666,tt0034398,The Wolf Man,ok,180000,United States dollar,,,George Waggner,
13669,tt0037595,Christmas in Connecticut,ok,,,,,William Jacobs,
13670,tt0776794,A Crude Awakening,ok,,,,,,
13673,tt0388419,Christmas with the Kranks,ok,,,,,"Chris Columbus, Michael Barnathan",
13674,tt1515914,Talegaver til børn: 15 års jubilæum,ok,,,,,,
13675,tt0064349,Frosty the Snowman,ok,,,,,,
13676,tt0969647,The Little Mermaid: Ariel's Beginning,ok,,,,,,
13678,tt0395514,The Last Trapper,ok,,,,,"Éric Michel, Claude Bonin",
13679,tt0455142,Kirikou and the Wild Beasts,ok,4800000,United States dollar,,,Didier Brunner,
13683,tt0313680,Tarzan & Jane,ok,,,,,Steve Loter,
13686,tt0455584,The Kovak Box,ok,,,,,,
13687,tt0791309,I Want Candy,ok,,,,,Barnaby Thompson,
13689,tt0438315,Peaceful Warrior,ok,12000000,United States dollar,4300000,United States dollar,"Cami Winikoff, Mark Amin, David Welch",
13690,tt1107365,Open Season 2,ok,,,,,,
13692,tt0470679,August,ok,,,,,"Periscope Entertainment, Josh Hartnett",
13693,tt0094965,Dead Solid Perfect,ok,,,,,,
13696,tt0029870,Angels with Dirty Faces,ok,,,1700000,United States dollar,Samuel Bischoff,
13697,tt0101969,Grand Canyon,ok,,,,,Lawrence Kasdan,
13699,tt0492460,The Happy Elf,ok,,,,,,
13701,tt0110116,Immortal Beloved,ok,,,,,"Stephen McEveety, Bruce Davey",
13704,tt0095519,License to Drive,ok,,,,,John Davis,
13705,tt0090840,The Christmas Star,ok,,,,,,
13706,tt0324572,Winnie the Pooh: A Very Merry Pooh Year,ok,,,,,,G
13707,tt0007507,The Vagabond,ok,,,,,Charlie Chaplin,
13708,tt0261759,Imposture,ok,,,,,,
13709,tt1097224,Dans la vie,ok,,,,,,
13710,tt1024899,The Merry Widow,ok,,,,,Jean-Louis Livi,
13711,tt0423814,Hot Acts of Love,ok,,,,,,
13712,tt0456070,Incontrôlable,ok,,,,,,
13713,tt0477988,Jean-Philippe,ok,,,,,"Marc Missonnier, Olivier Delbosc",
13718,tt0455933,Dead Man's Cards,ok,,,,,,
13721,tt0871867,Half Past Dead 2,ok,,,,,Andrew Stevens,
13722,tt0427528,Mercenary for Justice,ok,,,,,Randall Emmett,
13723,tt0926110,Missionary Man,ok,,,,,Andrew Stevens,
13726,tt0490234,A Secret,ok,,,,,Yves Marmion,
13727,tt0953369,Disco,ok,,,,,,
13728,tt0442207,Locked Out,ok,,,,,,
13729,tt1168636,Garage Babes,ok,,,,,,
13730,tt0414879,Black Box,ok,,,,,,
13731,tt0887975,The Age of Man,ok,,,,,,
13732,tt0880440,The Red Inn,ok,,,,,,
13733,tt0464059,Le Cactus,ok,,,,,,
13734,tt0887887,Frenchmen 2,ok,,,,,,
13735,tt0991350,Hikers in Saint-Tropez,ok,,,,,,
13737,tt0996962,Modern Love,ok,,,,,Pierre Even,
13739,tt0448245,Quatre étoiles,ok,,,,,"Marc Missonnier, Olivier Delbosc",
13740,tt1139806,The Easy Way,ok,,,,,"Aïssa Djabri, Pauline Duhault",
13741,tt1077097,2 Alone in Paris,ok,15400000,euro,,,,
13742,tt0450843,Satan,ok,,,,,Vincent Cassel,
13745,tt0996983,Perfect Match...,ok,,,,,,
13746,tt0412298,Thirty-Five Something,ok,,,,,,
13747,tt0487504,Crime Insiders,ok,,,,,,
13748,tt0444519,A Ticket to Space,ok,,,,,,
13749,tt0322999,Ze Film,ok,,,,,Luc Besson,
13752,tt1029235,Max Manus: Man of War,ok,,,,,"Sveinung Golimo, John M. Jacobsen",
13754,tt0831888,Tekkonkinkreet,ok,,,6000,United States dollar,"Eiichi Kamagata, Ayao Ueda, Fumio Ueda, Masao Teshima",R
13755,tt0290321,A Town Without Christmas,ok,,,,,,
13757,tt0040580,Melody Time,ok,,,,,Walt Disney,
13759,tt0100281,The Nutcracker Prince,ok,,,,,"Kevin Gillis, Jake Eberts",
13760,tt0136439,The Nutcracker,ok,,,,,,
13761,tt0143808,Pocahontas II: Journey to a New World,ok,,,,,,
13762,tt0081376,The Private Eyes,ok,,,,,,
13770,tt0075716,Backroads,ok,,,,,,
13771,tt0489327,Venus,ok,,,,,Kevin Loader,
13773,tt0362480,Pyramid,ok,,,,,,
13774,tt1054116,The Last Joint Venture,ok,,,,,Synnøve Hørsdal,
13775,tt0434541,Macbeth,ok,,,232994,Australian dollar,Martin Fabinyi,
13777,tt0172543,He Died with a Felafel in His Hand,ok,,,820999,Australian dollar,Domenico Procacci,
13780,tt1278407,Mercy,ok,,,,,,
13784,tt0032258,Black Friday,ok,,,,,,
13785,tt0218839,Best in Show,ok,,,,,,
13789,tt0347755,Peaches,ok,,,407088,Australian dollar,,
13790,tt0462197,Big Rig,ok,,,,,,
13791,tt0207524,How to Kill Your Neighbor's Dog,ok,,,,,Michael Nozik,
13792,tt0848592,Last Train to Freo,ok,,,102726,Australian dollar,Sue Taylor,
13793,tt1037218,Flashbacks of a Fool,ok,,,,,Lene Bausager,
13794,tt0109049,Africa: The Serengeti,ok,,,,,,
13795,tt0130445,Alaska: Spirit of the Wild,ok,,,,,,
13796,tt0140803,Amazon,ok,,,,,,
13797,tt1104835,Feast II: Sloppy Seconds,ok,,,,,Michael Leahy,
13798,tt0071448,Dunderklumpen!,ok,,,,,Gunnar Karlsson,
13799,tt0115952,Cosmic Voyage,ok,,,,,,
13802,tt0376543,Colour Me Kubrick,ok,,,,,,
13807,tt0796212,Exiled,ok,,,1230135,United States dollar,Johnnie To,R
13808,tt0494277,Strictly Sexual,ok,,,,,,
13817,tt0138487,Head On,ok,,,1788613,Australian dollar,Jane Scott,
13819,tt0298408,Laurel Canyon,ok,,,,,Jeff Levy-Hinte,
13821,tt0139898,The Boys,ok,,,709038,Australian dollar,"Robert Connolly, John Maynard",
13822,tt0351576,The Postcard Bandit,ok,,,,,,
13826,tt0810924,Knife Edge,ok,,,,,,
13828,tt1043877,X-Cross,ok,,,,,,
13830,tt0281190,Shottas,ok,,,,,"Wyclef Jean, Jennifer Farrell",
13834,tt0384699,Missing in America,ok,,,,,,
13835,tt0983909,Real Time,ok,,,,,,
13842,tt0477392,Broken Bridges,ok,,,,,,
13847,tt0019630,Alibi,ok,,,,,Roland West,
13849,tt0465430,The Cottage,ok,,,,,"Martin Pope, Kenneth Marshall",
13851,tt1117563,Batman: Gotham Knight,ok,,,8057722,United States dollar,"Eiko Tanaka, Bruce Timm, Emma Thomas, Benjamin Melniker, Michael Uslan",
13855,tt1190539,The Chaser,ok,2600000,United States dollar,36495748,United States dollar,Lee Su-jin,
13861,tt0032993,Road to Singapore,ok,,,,,Frank Butler,
13889,tt0107474,Madadayo,ok,1300000000,yen,,,,
13892,tt0189981,Scarfies,ok,,,,,,
13893,tt0197094,What Becomes of the Broken Hearted?,ok,,,,,Bill Gavin,
13894,tt0856008,Sharkwater,ok,,,,,,
13896,tt1133948,A Teacher's Crime,ok,,,,,,
13898,tt0255094,The Circle,ok,,,,,Jafar Panahi,
13899,tt0285005,Dead or Alive 2: Birds,ok,,,,,,
13901,tt1266149,Twin Daggers,ok,,,,,,
13902,tt0453560,Toxic,ok,,,,,,
13903,tt0765487,The Wizard of Gore,ok,,,,,,
13904,tt0995757,Summer Heat,ok,,,,,Ate de Jong,
13907,tt0138563,Kurt & Courtney,ok,,,,,,
13909,tt0041866,She Wore a Yellow Ribbon,ok,,,,,"Merian C. Cooper, John Ford",
13911,tt0022158,Monkey Business,ok,,,,,Herman J. Mankiewicz,
13912,tt0023027,Horse Feathers,ok,,,,,Herman J. Mankiewicz,
13913,tt0020640,Animal Crackers,ok,,,,,,
13914,tt0780134,Heavyweights,ok,,,,,Molly von Fürstenberg,
13915,tt0219405,Waydowntown,ok,,,,,,
13916,tt0339526,Shooting Gallery,ok,,,,,"Michael Arata, John J. Anderson",
13917,tt0930067,The King,ok,,,,,Jason Stephens,
13918,tt0132907,The Craic,ok,,,5265935,Australian dollar,"Marc Gracie, Jimeoin",
13921,tt0940776,Special Escort,ok,,,,,Jakob Claussen,
13923,tt0126220,A Bright Shining Lie,ok,,,,,,
13924,tt0086855,The Adventures of André and Wally B.,ok,,,,,John Lasseter,
13925,tt0091455,Luxo Jr.,ok,,,,,"John Lasseter, William Reeves",G
13926,tt0093832,Red's Dream,ok,,,,,John Lasseter,
13928,tt0097674,Knick Knack,ok,,,,,John Lasseter,
13929,tt0131409,Geri's Game,ok,,,,,"John Lasseter, Edwin Catmull",
13930,tt0248808,For the Birds,ok,,,,,"Karen Dufilho-Rosen, John Lasseter",
13931,tt0323250,Mike's New Car,ok,,,,,John Lasseter,
13932,tt0455565,Jack-Jack Attack,ok,,,,,"Osnat Shurer, John Lasseter",
13933,tt0479113,One Man Band,ok,,,,,"Brad Bird, John Lasseter, Osnat Shurer",
13934,tt0901686,Mater and the Ghostlight,ok,,,,,Darla K. Anderson,
13935,tt0135706,When Trumpets Fade,ok,,,,,John Kemeny,R
13936,tt0048445,Oklahoma!,ok,,,,,"Arthur Hornblow, Jr.",
13941,tt0815138,Take,ok,,,,,,
13943,tt0450506,Suburban Mayhem,ok,,,342600,Australian dollar,Jan Chapman,
13946,tt0497432,The Rage,ok,,,,,,
13947,tt1137970,Indoctrinate U,ok,,,,,Thor Halvorssen Mendoza,
13949,tt0844330,Persuasion,ok,,,,,,
13952,tt0952693,Your Mommy Kills Animals,ok,,,,,,
13954,tt0996979,Alien Raiders,ok,,,,,Daniel Myrick,R
13955,tt1176410,Beethoven's Big Break,ok,,,,,,
13957,tt0488380,Closing the Ring,ok,,,,,Jo Gilbert,
13958,tt0923752,The King of Kong: A Fistful of Quarters,ok,,,,,Ed Cunningham,
13959,tt1043835,Call Girl,ok,,,,,Tino Navarro,
13962,tt0109287,Blank Check,ok,,,,,"Gary Adelson, Craig Baumgarten",
13963,tt0077838,The Last Waltz,ok,,,,,Robbie Robertson,
13964,tt1050160,The Machine Girl,ok,,,,,,
13966,tt0206926,Maybe Baby,ok,,,,,,
13968,tt0805559,Jump In!,ok,,,,,Kevin Lafferty,
13970,tt0404777,Arahan,ok,,,,,,
13975,tt0910905,In the Electric Mist,ok,,,,,Michael Fitzgerald,
13979,tt0499455,Day Night Day Night,ok,,,,,,
13980,tt1121794,Sword of the Stranger,ok,,,231950,United States dollar,Masahiko Minami,
13981,tt1043842,Appleseed: Ex Machina,ok,,,,,John Woo,
13983,tt0843850,Finishing the Game: The Search for a New Bruce Lee,ok,,,,,Justin Lin,
13984,tt0302585,Fubar,ok,,,,,"Dave Lawrence, Paul Spence",
13986,tt0118983,Dil To Pagal Hai,ok,,,,,"Aditya Chopra, Yash Chopra",
13988,tt1233571,The Art of War II: Betrayal,ok,,,,,,
13993,tt0811128,Turn the River,ok,,,,,,
13994,tt0368222,Romance & Cigarettes,ok,,,,,"Ethan Coen, Joel Coen",
13995,tt0103923,Captain America,ok,10000000,United States dollar,,,"Menahem Golan, Stan Lee",
14000,tt0497323,Anamorph,ok,,,,,Marissa Mazzola-McMahon,
14002,tt0103767,Baraka,ok,2000000,United States dollar,,,,
14003,tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,ok,,,,,Seiji Takeda,
14005,tt0169299,Terror Firmer,ok,,,,,"Michael Herz, Lloyd Kaufman",
14008,tt0294425,Cadet Kelly,ok,,,,,Kevin Lafferty,
14014,tt0814130,The Hammer,ok,,,,,,
14016,tt0969269,Mad Detective,ok,,,2160790,United States dollar,Johnnie To,
14017,tt1216490,Internet Dating,ok,,,,,,
14019,tt0812243,Ex Drummer,ok,,,,,,
14021,tt0451010,One Missed Call 2,ok,,,,,Naoki Satō,
14025,tt0839880,Lake Dead,ok,,,,,"Mike Karkeh, Héctor Echavarría",
14028,tt1208647,Behind Enemy Lines III: Colombia,ok,,,,,Jeff Freilich,
14029,tt0089013,Demons,ok,,,,,Dario Argento,
14035,tt0079540,Meatballs,ok,,,,,Daniel Goldberg,
14036,tt0397483,Johan Cruijff - En un momento dado,ok,,,,,,
14037,tt0070462,Nummer 14 Johan Cruijff,ok,,,,,,
14040,tt0088707,American Flyers,ok,,,,,Gareth Wigan,
14041,tt0446298,Civic Duty,ok,,,,,,
14042,tt0493160,Razzle Dazzle: A Journey into Dance,ok,,,1640644,Australian dollar,"Jodi Matterson, Andrena Finlay, Al Clark",
14044,tt0881200,Assembly,ok,,,260000000,renminbi,"John Chong, Feng Xiaogang",
14048,tt1155592,Man on Wire,ok,1100000,pound sterling,5258569,United States dollar,Simon Chinn,PG-13
14050,tt1000771,Recount,ok,,,,,,
14053,tt1245734,Slap Shot 3: The Junior League,ok,,,,,,
14055,tt0477095,Starter for 10,ok,,,,,"Tom Hanks, Sam Mendes",
14057,tt0427968,Trust the Man,ok,,,,,Sidney Kimmel,
14061,tt0819714,The Edge of Love,ok,,,,,,
14062,tt0259822,.45,ok,,,,,David Bergstein,R
14064,tt0466399,Ten Canoes,ok,,,3511649,Australian dollar,Rolf de Heer,
